Player_Tag,Total_Trophies
#9GVYGQ8YV,47769
#YPYY8P2CQ,37130
#2UC80JU8R,78067
#2G9PVYQCLJ,4749
#LLRUYVGJ0,64908
#CVPCGVQ0,36109
#2GJQ0V8V8C,14354
#Q2P0YL29U,40506
#QUR0JPLU8,41353
#82J89URU,66622
#LRJ2QQJU,42436
#LURYPP0PR,50765
#2G2YQR0RY,14165
#2LVV00RUUC,37683
#2LVLLVPJGJ,10341
#Q8QJ0CQYG,65253
#2U9PQV02P,51558
#2YRPLQ9J0R,26240
#PPLUVGUPG,23317
#JP02G8VPG,27003
#VRQCQCY08,30536
#RJ98VLC0L,42637
#2YPCVU08U8,21273
#R2VL0UQ2,34609
#20Y9VG9YQ,27568
#GGQVPYCV0,36905
#2QR8JUYY98,39335
#QPUUQUUY9,36542
#L2RGVQQ2Q,55023
#VYG29R8R,43483
#GRRCVGV9,26117
#P29L29YR2,50403
#PRP9JQLCR,58531
#P2LLQL8RJ,31700
#U0CRRVPG9,3785
#2GVCRJG828,11249
#2Q2G9VJ9JC,34264
#280YV8RRQ,16614
#LVJ9GYU8V,13443
#28PVPRCJ8,61298
#2LUPVVGJQV,16198
#9YVJJV9YJ,113278
#2YQLLU9PQ,84347
#U2CYGR9L,60099
#RV82J8VC,34686
#JL8R8J8J,45746
#28P2L8C9P9,30871
#LRJRQVYJV,38497
#GLV0RVJY0,32682
#28U2LLC22,85855
#P02QCJGUC,29343
#PRLVCQR0Q,27120
#9828RRVY,15982
#2LUV2QGPU9,23554
#2PUP2C0VJ2,35025
#GR90JQ2QU,39392
#22VG999UY,50007
#2YUR0VLRVC,2555
#JJV9GVYRY,23538
#2LLC0UQ2VU,36707
#UPPQR0Q09,25740
#2LU2QU0CR2,7540
#GYRYJVR2P,28731
#QY2LPGJ,40122
#9J828UQJ0,51743
#2QV8VPJRLQ,7576
#2GJC89LLG9,10003
#VLPC9R20V,19443
#2QGCJ0LG8L,11858
#9CGQJCY2R,92186
#YCPRVGV9V,34551
#P8UYQPVQ0,51604
#2Q0QC8VRYR,22370
#2RUPVYP0RL,14115
#9RUYJYR88,36107
#2LCJQ2GJQR,4347
#9Y98LJUYJ,118184
#8C028RR98,74420
#LRVRV9P0,48968
#2GQCRCU0U0,14604
#20VQJV88Y,89800
#2QU2CP8Q2R,31146
#2RJ0J0QPPJ,10170
#LQRJQRCP8,61058
#2UY9YC9UP,54699
#2QGVJVQYL8,13322
#LCQP9LCL9,56863
#R8YY0V8RC,10598
#8P8J9LP9V,34109
#R9C82JL9R,17736
#299JG2J9U,28856
#9VU8RUVU2,51777
#LJL0RLGJG,47047
#2JJVRLJGPC,2563
#20R9G2Y09R,16574
#JQV8PPQ2U,71244
#YLQJ9JC,36546
#LP289G8C9,35498
#2YYG9JYQQ9,2180
#209CQYL,37894
#8G80998UP,42997
#2JLRG890JY,2965
#8QJYGC2Y,87927
#9YQ0VVC9C,51285
#9YRL2GG99,45237
#R9GUVYVV9,18644
#Y9UUV09Q,43101
#8VYP29G,29895
#8LQCYRP8,31345
#2RL9GYYGR,54261
#2JV2RPCG9R,3084
#PUCCJYVGV,52400
#8U0Q99GGL,28595
#QC9L2YLY9,28090
#2J8VP90QUV,14687
#RYJCCP9JV,24001
#CJQCQLU2,37109
#C9Q9V2LR,57448
#2C22PR02RL,1881
#P80R9U2C9,45705
#PGQCL92QU,24326
#C9QJY200G,12726
#2GGL0R8QP8,4264
#2JC09RJ099,5262
#2G02Q2RG0Y,14422
#2GGJUJ88QR,20874
#U0RRQRQUL,45644
#PY28LQ08Y,98504
#9QL0YVGYR,44276
#2J0GRCVLJU,15369
#L9PQLLCY8,40145
#RQY8U9L0V,18992
#RGQCL92LY,42318
#Y9VJQRPRV,50717
#2Q88LCYCCP,15900
#2GR9R8LQ9L,12431
#GGRGR9CCL,9267
#9CPUYLQ22,74676
#2JV2CC9QQV,1136
#2Y2YRYC2G8,19205
#PPRQVCUVQ,68705
#R0CJYCPPL,24176
#22RR0LV8P,94510
#8PU0QC2P,57012
#L29YLRYV0,18598
#2CP22GGPJG,1964
#2P09ULVLGV,41902
#2PC0LVRVP,59310
#9L8YPGCVU,15946
#QLGGYVJVU,18055
#P0P9Q2U8Q,19343
#P8VVJ0UJG,93617
#YCJV22LLP,28524
#9URV0JYQJ,93925
#GJ022RURY,22986
#GPJJYC9YL,22888
#9G2RGVV2V,48098
#Y2QPGG,48988
#PRRJCGP09,77241
#GYGY9YPQ8,18000
#GQRP2YLC0,19515
#2QQQJLYCUG,4232
#RVGP8GGQ,91434
#20V8QCQYQ,41299
#28LQ8JRP8,25412
#PLQ2CJC8C,53139
#2LCLQ29PCJ,32784
#2JLCPQQ0YV,12042
#2CP29CRLQ8,3901
#8QJ80PVGC,33458
#YP9PVLUC,23698
#YGQQVVUL,53384
#2LCPY99QGP,6438
#8PRPPVGCC,14965
#LY8J8Q8UP,23518
#9RV92LGJ,47534
#QQ28G9Y8P,33995
#9R09080GJ,48897
#89P8UGYG9,87061
#R2CRUR8PY,34423
#2QGYJ828UP,13241
#28UCGPQUY,59236
#2QU9PQ2C9U,10378
#8GVJGLU2R,99026
#2JP88CPP9L,12244
#Y8LR8Q2VU,40258
#2QCLYP2L28,26594
#PQRGU09YC,72264
#RC09LCUR9,33337
#UYGV9QQJR,41625
#228P2U92RP,12011
#2GGVQLJPJ,62755
#2YV08CJR2J,22504
#QPRUVJLUY,25804
#YPLURL2QP,39441
#2RP9LCJP2V,12699
#Y0GVURQ8U,34320
#29VYYC2L,19197
#QPP08Y0YG,75036
#2RCRLC2CY0,1919
#29QV0C9P9,56354
#220RRPRYL,48394
#2L2Y2LQY9U,15371
#8PQ0UQQ,51918
#GR908R8VP,33096
#UG2CQ0QC,52288
#8VPQ2VR98,41655
#92CRQPUGL,71893
#QP92UJC0,64739
#2RPQUVLVC,34582
#PQLJL9PU8,95277
#2JRU8V2JU2,4239
#PP8LP9VP,61740
#2RGJLLQQR9,9689
#P8GY2QQ99,48790
#8QRYUP2JU,25825
#GUQ90L0Q9,15039
#8C0GVPCQJ,35870
#2QJGYQQVPU,20653
#YYC089VJ9,65057
#2V0CRQPYU,33752
#RCJ02LV8,61218
#LLRGQRQGU,56144
#PR8GR00V,18687
#2J9GQCQJ9,47617
#R2Q09UR29,40520
#2G9J82280Y,4362
#V08R8GCG,22781
#2LJY8PCUV,21108
#JRY8QLU9,53555
#RGL09LJQ,24878
#RYG98JVUC,36236
#PVV0L0280,100000
#2Q8YPCP9QL,2988
#2RJYQ80QP8,6456
#GQQLC0LYV,96627
#28PCLP098,37216
#2J0CQCYYC,48655
#GRYLQV90P,33578
#2QLUVGGVRL,10515
#22RYC9CCG,57743
#290GP929Q8,36380
#VCCCGGJYQ,24637
#2CCQ22UVR,9493
#2LPQP2CJ98,37647
#GV88UU28,39118
#R829YPY8,57456
#LV9JRR8RG,21626
#PLUG2R9PP,67598
#JYL2QUPG,40187
#9VL9R2CP,53676
#92VJUPY8R,2034
#2R020GYJ0P,23429
#2RC9P2PVQR,11118
#2QLV9RV2RL,24199
#LG0JQJUG8,43238
#J0V0JGQ88,23163
#PCLRYV2VL,46723
#9GVCYR929,19876
#82YQ0LLJ,44307
#C2QQGJLU,25273
#RLJPY28RQ,37136
#2J99LJ22GL,8952
#2C2UC0GRYL,4304
#PPRYCLC00,25486
#CC9LUCLPV,17450
#2YU2CU9U89,37927
#QR08PUY8J,26485
#8L2RVGCP,93395
#8GLRVGVC,55604
#VQLR9RP,43971
#2JP2R908PL,1349
#YL0JYUU8P,35085
#GUU8PPP8G,18172
#2PC0JVRR2,46178
#2JURCPPQV9,3372
#20VVUCJ8C,14667
#JQRPYU8LJ,28294
#GQUU8UP9U,36392
#QLJUURQR9,9898
#VGVUVJQY,62200
#PJPQU8GL,92592
#Y2GG0JRR8,84978
#LQJ8Y8UYV,64749
#CRR8RL9Q,76321
#U9CJQCUJ8,12455
#2R98LRVYP,28849
#2LY9U92C09,1459
#2JJ2P9V229,699
#GQ9JVUC9Y,43459
#Y9VQP2P2C,55641
#2LLPQYP898,20007
#R8C9LY2P,25883
#2RU8R2V2GQ,20611
#2QCRJQ2RQ,25195
#LV9RYC890,32012
#QG8PRYUUC,26928
#R0UCLP0Q,57441
#2QYGLLCJQQ,20927
#2GU2LGVPUG,16291
#9Y09GLV8U,10600
#9Y8JYGVYU,55416
#GRR9QUC9G,36718
#8PP2PRPQ2,84006
#GQG09GGGU,47221
#8P9PG00PV,50023
#Q9UVQJ2VL,28360
#2CQVG99QJ,25910
#2RC82VL00Q,16502
#2LUV08RQ8,56183
#2C2RPRCYRC,4929
#JJ0QCU80R,20933
#9JC09YPGL,63795
#8QR828CU0,43844
#UQCUV9PC,17353
#Y8G0JY280,65502
#2QJ2VC9L,40186
#2R8P20UPG0,4632
#JQ2PQVJQ0,32258
#8Q8RJLRLQ,34757
#PU0C9Y0CV,40697
#2GQGC8PCJ2,3512
#28UPCG898C,40323
#P8GGVVY0U,58603
#2JVQY999VU,2867
#9QVLJL098,13125
#2GLG9RY2GP,22345
#G0J0GPGR,18000
#2RJ8J009R8,15685
#LCGCVVQQ8,76471
#CP8QGULV9,32158
#RU8JY0C2P,2382
#GPYQQY9YU,30980
#20JPPQJLL8,26103
#8CYLY00VU,63515
#2JQ8LUGGV,92580
#Q0RJQ00CR,10585
#2LR2YQ0J9,38928
#2QG00CPQ8Q,23231
#GGPP9LYPL,39037
#28U9CYV9UV,21988
#8QV0YLUR,34955
#GVRJPYJ2,36042
#8YU99JQPL,23874
#2QLJRLJYYR,25159
#Y92YCUPRJ,30602
#GJ0LPGLPJ,26486
#GLJ0J8RJG,32831
#2LPVPR00VL,13435
#2LQQQ02V0L,39094
#82LR9V9YU,55052
#RPLJG9JC,37257
#R2YCVJ9V,92802
#8C0JP0RV0,20897
#2GGPPVL2U0,16817
#C9P2QLCR,54136
#PQPVY2089,28414
#280YYG9LJ,35103
#L9JRV9VP2,80682
#GRJJLVUG0,72019
#YYLL28Q2,70050
#GC90G9099,30263
#RG9PPCGR2,10182
#GL90VLG2J,35659
#Y8GQRCC02,55230
#8VRC2CL8Q,72065
#L8PR8R8Y,73482
#998P8829L,64216
#2LGQPLP9YL,13021
#99GYQQVV8,27688
#9YYG90R98,38756
#2JY2CUJURY,1634
#PPPJ2V28L,35660
#PPYR2LVJ0,19141
#2GL0J892YR,8200
#LP2YVG8LQ,19743
#V02Q9QUR,37463
#GC2LVC0Y8,29496
#980Q2V2VY,20977
#20U09J9QPC,19614
#2GG8PU00YR,29768
#VG8P0RRVR,23830
#90L9J280J,41613
#LP0GQ0VV2,34674
#2VQCUR29Q,71884
#2RUYGV8PR9,6370
#L2L88CLUR,39763
#R0G0V02QJ,20580
#2JQUUCGC98,2253
#2CQJJQ2UR,92728
#2ULPPV99,39492
#8VYCRJJQ,90083
#RQRQYPR82,31154
#LVPJUV88V,12757
#Y08G9RY0R,94405
#J022PYRP8,27281
#2V9LGR0C0,79932
#Y8RJGRV82,23264
#8GJR9QVGV,32771
#2GGUQ9PQGG,7529
#8GQGRP28C,18612
#GL8RL9LJV,81214
#8RY2YRUQL,52477
#C0JYR00P,93374
#2V09U8QQU,58724
#JCPYCC0RU,23519
#Q8R0P9PL2,100000
#QYUVUVJQU,48577
#Y2CJ0GYRY,90660
#R9JRQVGJ,52521
#2RJY8YPCGU,19526
#2QCLGYQUJL,20357
#9YRL2QR0P,59947
#RYRJY2GR,29679
#92GPPQGJV,57277
#PLY2UUPRC,93672
#2YL8YJ28L0,21588
#L2R00QRLY,25712
#2QUJVPPP02,22305
#9UYYRLUL8,40344
#GL9VR2L0C,12431
#9C0YR8JJY,88220
#YQVP0VC0L,84129
#C9P8LYGV8,5664
#2QJVYPC0U,91984
#8CVCJGRLU,74831
#R28888CYQ,32597
#2JGV9V89U2,6837
#GU9L82LJQ,46737
#VQV2RQRY,71328
#2LQPCLPURY,40998
#9QQLC28JU,91622
#PLYPGU2Q9,1836
#2R28QPG92,20704
#9PYC8RL02,34365
#8JPUP0RLG,111904
#L208Q9RLC,25129
#PURRYU29L,750
#LP2JVLR0R,77932
#2C9G9UGYJP,2785
#GLJQJR2CP,23519
#8QV0VVG2L,71483
#RY0JRLQJY,29987
#2Q0QL8UYRR,4088
#8LCY82LR,23663
#2UCYCPRG0,36341
#L0PP00YUL,3543
#2CLLQVVVY9,4646
#CL2CPRVC,67651
#VPV2V0V9,71485
#Y2GCYVVLC,73081
#LQQUR8RLU,64937
#CU9YCCG8U,3171
#222R22JG82,21337
#RJ2J2YYRJ,16353
#2QV9292QCG,14223
#88C2RUP8Y,30586
#2QU0298C2Q,21072
#2VQ8C9CVR,94424
#2Q0LRC9JG,29066
#L2VCQLQRL,42025
#GCYP9RP29,39763
#9PJQPUYV2,36007
#89R82JLU8,93184
#9CV02P0LV,22335
#P9U0L900P,70187
#GUUG90UCL,18638
#LLQ0VCQ9Y,22300
#R28PLC8V9,61158
#RYPP9J0UR,2305
#PRRLGJ90Q,14344
#2Y0C8CUG2U,23403
#2J9PVQ8U80,7231
#URRVLR2LJ,25010
#G9CU9RQLP,60434
#8C999YU98,78461
#2R288Q0LR,53447
#QP0LG9QVL,31541
#209CLRCYYP,25042
#2QRJ9V808Y,14679
#QLQRUGV0Y,24970
#2YGUP9L,86529
#2QQY8V00UJ,40468
#L9L2J00JG,12398
#YCP9J8JPC,28730
#2C0LPLUV8G,7396
#2QQP9UVGV2,18166
#809LJRCRL,22998
#Y2LUJ9J2R,73347
#2G89Y0CCJL,33049
#GUL8L0RR8,17062
#PP2YJU2Q2,31583
#QQ9CUUPVY,1509
#20Q2R288Q9,37191
#QYJV0Y8RJ,10697
#2QVLQRV8U,92828
#2C9280VU0V,2013
#YP8C0920L,39524
#2LCQPLVPJR,23682
#28L0J8UY8,25213
#29020PPVU,40852
#QQCQQLR08,22747
#JP9CQ88Y,89103
#2GGVGLC9P8,24200
#GQYQRR08U,53503
#8JJVGJQ92,49435
#88YP0GPGP,98520
#GLPY80PR0,80840
#C9PGL2999,21899
#2JJ299L9G2,13628
#2JCPGRV0CU,4183
#2GYQ2JQ2Q,80060
#92Q0JCRC,39561
#2JJPCRR98V,11771
#22C9PVC8P,50924
#Q02RL0UQ0,27596
#289JPCRRGJ,24236
#8RCRGQYJU,26101
#82GR2999V,31954
#2GRJYUPJQ9,25698
#9YCYVPGU8,66703
#988UQGQRJ,30685
#C89LRVCC,26895
#9GJRYU9QC,54973
#9LP222RGL,88562
#2JR28RGPQ,41540
#L0LU8RPLC,40454
#2QJY02YVPY,6097
#GRVU9QPGU,46925
#922PJUYVL,34479
#9Q8GGJPY9,31541
#Y8V9L2P0R,32683
#Q8QYRJJRC,21266
#9U9GYL9J,23282
#8YPYPY90Q,16758
#2LGL2RJUVL,14869
#G92QC0Q8R,50370
#YPLPRQYCP,32232
#GRCCUU22Y,24169
#YRVUPRQVR,34937
#GRVLJJP9C,21623
#YVG299VQ0,63546
#2J8RY098VQ,8817
#LUPYV2LC2,39549
#U0V8VRY8,35516
#RLVRUUC90,17521
#JV9G98JJG,48688
#28YVVPC9RC,17328
#YQC8CRQJP,57555
#90CGQYLCR,34235
#2L22JPLLG9,28749
#G980QUL2,55949
#99V9URC0G,63481
#G88YPC98,46542
#29JLV0CJY,35007
#VC0YLCUU0,3219
#9089GJLUY,49732
#YR8Q0898C,33622
#2RYP0V2U9,101508
#2CCV2C2VY,14876
#YLJR8GCLG,42611
#R9YV00JL2,25193
#GJQR9YQPJ,88047
#2Y8P8Y8Y9,78593
#9VY02YC9C,37174
#RY9C8V899,20359
#28QLQR8JC,25592
#JUP2PYVJ,47234
#PLUVVGCUP,2154
#2QJ2J0LPUU,22209
#2PQ8QCCVV,34905
#P28P9CYUG,15244
#PJLPVC2RQ,89998
#QQC2CL9,46233
#LR8YJVGJP,16501
#8JJ88U2YJ,45007
#2JGLUJ89VQ,3677
#Y29YQ99GV,44832
#PRLYUURLC,40746
#Q98CRP9UQ,44999
#28R9P82Q20,11970
#9YR9PVP02,41683
#GQYCQCJV9,51471
#9PJ0V980C,48332
#G0YGVULV9,41797
#289LV8GU0,28049
#8J9VUVRJ,65744
#2290C22CVR,25003
#PJR9GP8L2,25142
#LPPCJGQVC,46972
#2R8RPC2YR,12284
#PVQ0Q9JJP,52880
#LV20J0L2C,60042
#G82U9Y0R2,23765
#PJ09PU0RJ,56379
#2LPCPRPGY2,13646
#PRQ9J2R9,28100
#2Y8R800JQV,16616
#QGY29VPYR,36077
#GLG8JULG0,22380
#GLQVU0VP2,52743
#GRRJCLPGG,6142
#22Y2QU289R,34086
#9R8JQC8GL,34934
#2YPGVQLQJC,63540
#L8L0CCY8Q,40878
#2LRQPPRU2,52452
#RYG2C920Q,22617
#2Y8JGPPPQQ,38857
#200PL8UR9,57800
#8PGUUJ0V,85682
#2QVJL80GRJ,13747
#GRJG8QLYR,26244
#2G8C8GR9V,24378
#80G0JYCLR,72083
#2L29L0QYVG,10665
#RY9LLGGPU,28055
#GUUGRG9QC,24629
#9GPRRJVG8,33917
#R9Q2RQLUR,46409
#PCUPQPVVQ,55726
#JRQGP29RJ,22756
#2QV8Y02R0G,21255
#GQGCLR08Y,27916
#8JUU2C9YC,27531
#9LCP00UJQ,83208
#9V8RVGUG0,95924
#2LY89QJCLY,18904
#LJQ9RYRCJ,45339
#2JY90RC920,11107
#P8VUYC2PU,83548
#28VY9CVLJ,95799
#QULVQYU0P,29440
#R80Q2UYGY,16463
#YCRG008VV,91317
#VGLGGCV99,23524
#Q8QVRJ0P,55334
#GLVY0VQUL,36883
#2GVVUP9PYP,18083
#92VJ8GPCR,57006
#YRCQ9VRY2,29540
#JPGYY92QQ,21094
#GLP89QR9P,4773
#20C9G2RJC,66402
#GYR2YGU9P,46995
#9GPVJPU0Q,55530
#208QLR9Y8,70072
#2QR09UJCRQ,13179
#YJ888CUJV,63145
#RP8G0QC8U,24555
#8U8028QU0,39179
#2PU2J2QG8,62019
#2UG9PQP0J,87619
#2Q02LL02GQ,17206
#YU8L88GCL,67089
#2G9R9P2J2,93283
#RLRRL90GY,12468
#RP99QPVLG,14689
#99CUYUPYR,68708
#2J2CYJRG9U,11902
#Y2YCPJ2QV,38578
#2YL2CVQVQV,4570
#JJ0JLVUQQ,47168
#JQV28CPY8,18396
#8U90UJ90R,95603
#9QULC8G2V,33401
#GLVCPC9V0,28479
#YJLGPGUYJ,29636
#Y8VCRV0P8,55643
#P8LUV9LRJ,93155
#GP8CCL8V,95147
#92UV8UU9V,88169
#GQGQQ0CJU,18107
#8C92P2LLP,32104
#2LVRCJRPJ2,40911
#8PL2JJ9J0,42958
#2J8JPYQ9G2,15481
#GU9UL829L,27649
#YRVPQ288Y,85803
#2992UR8UCV,15188
#9JJ2LR9JR,10053
#989UCY0R2,68004
#L8UCRRVQY,26658
#RPQJVQQQ2,3584
#20Q9U0GVU,69325
#L0G09G02R,33022
#2JQQYCCRQ,52126
#8R9RJP2CG,33049
#PLUQ0UPP9,21162
#Y8RGL0PLJ,20792
#G82V9YQL9,16643
#Y890CGGVY,26456
#G8VGQY20G,63237
#LP8GGRPJ9,14602
#Q2C9CC89,15412
#22VLJYR0J8,21328
#8PCG0QP90,71104
#2GJYJ8QLL8,17343
#2JC80JRJYC,2285
#8ULVR2LY8,92514
#PUJLQUVYU,22281
#20Y8JVQUQ,64355
#9VG2LJ2L0,26061
#Y0UC8LQU9,63018
#2J8G92RLYG,10634
#LR9RU9CU,93265
#2YLYLCGY0,62038
#2GRYL8P8J0,127
#29CUQLRCJ,18238
#2PJYUUV8,51106
#2U2PGJQ9J,29607
#PYQY9G999,36451
#G20GJUYRP,18934
#JQ8RPJ9R9,18688
#2LG2J80JYJ,52435
#LU820GV0R,93167
#9JJ0PUVUJ,15834
#2J0JV0Y0JY,11366
#J080Q2YRL,13220
#9028UQLCC,61282
#RPQ2PJ8QQ,33060
#2LGVUYQQCG,60658
#CCV2LP00,25500
#9C82U9VYJ,1321
#PU9UQ9G2V,60938
#P08UVV299,13176
#80UL9YJQP,56609
#2RRLYV2G2Q,5458
#2RUCG8LLP,71923
#22CPU9RGU,71095
#JPJUGCVCJ,15117
#9G29PLVV8,16129
#L2V0CYLQ2,22526
#9CPU0CV92,73513
#P20PU2GGG,75219
#2Q99CCC90,16329
#GRPV2G0Q0,25550
#99Y8CUYQ8,57302
#QCUR8R8RG,30730
#2292J20VR2,14400
#CCLQVRUGR,74934
#99909LGQ,93378
#2CUGYR9G2,62504
#980QVC2GC,49097
#8JVGQP0GL,44502
#22GVV02GC8,16961
#GQL90VQV2,22200
#UYP92GQ,54354
#PG8PU0YGY,57451
#RYPLQUYLU,8455
#2JL8GQ2U9U,2508
#PGCRRJ9QV,16470
#J8P0P0UCC,18525
#2RRYPQJYQY,15013
#GC0C2VVRV,34256
#228PL8Y089,23802
#2YPP0RP829,26966
#20QCG0JL0L,8205
#990ULG8LR,77831
#GGJUQQY,18120
#LU0VLYJ28,58304
#YG2L2LJRJ,216
#G8CLL0P2,48779
#2PUU20VRJ,93806
#8RPCUPVQ2,68346
#J0LJCRV,792
#28YQVCJYV2,43235
#2RGP99CYP,51614
#9YRJVJVV,31570
#RL09P9UP,67985
#2L8VG2JL9,38846
#PCYGVP80V,64785
#LYLQJGQP2,5484
#QQ0Q0G882,49986
#2QP2UQ2U0Y,18523
#208UPR8QP9,14509
#VRYUVGUP,27525
#GJUQYG8Q9,2294
#2LRLRYYJ2,29284
#8G0RUJPPY,45888
#GGG2LGQUL,31253
#980GJVP0V,91065
#8C8J8U0RU,69937
#28YG80GR98,36600
#9GQJR2YGQ,48638
#PRRLQUY89,2060
#QYC9YUJJP,69227
#YGU0YL2UG,27188
#YPL8YYLL9,30042
#22VYL8PJG0,23658
#GUGJGGR88,24902
#RQJV9VP0G,19870
#L9Q98V89R,11192
#92RY8C9V,44201
#CVGP008RY,14477
#2RUP0VVUUG,10410
#QG9RR09JV,50230
#GJY8GCGRL,25644
#2QJL2RRVV2,32820
#R8RQJULJ,61882
#QPJRYCPQ0,36874
#L929RGJV9,47228
#2R220288V,41878
#P99VPQV99,15561
#YG2YG0CJ8,48856
#JQCL80U9Q,22854
#2L9LU9JLRV,44961
#2L9PVLVYCQ,9695
#R9C8PY2GG,41603
#8YRP00QQY,23366
#2QC0C2J0VY,10348
#GUUPU8RQJ,29277
#PVP0JLRUL,41042
#J99UQ22L,87160
#2YUVJ9GQVJ,40709
#PJR02PLYR,100920
#RYRPLPUL0,33915
#G92PCRCY9,4960
#2QJCVLYV0G,23361
#R89CVQUUV,33036
#VL0YR02QP,29228
#82LLRQ2Q8,23785
#2Q2PJU2JCQ,20076
#YLRJCCUP0,31519
#2QQ29VLGLV,24361
#202UJ88U,52267
#2RU2YRVPR2,4975
#PRJR9Y922,28990
#2Q8CVYR98,2457
#8CRCYV02P,7186
#2GJPJPRU0,62616
#2LQQCQVGJ,95373
#28YCUQVQY,19380
#RG2QYVV0J,11969
#2QGLJCY9P8,15606
#PJ0PJJGV,17767
#GPYCU2J2L,9191
#LU2L0CC,20172
#2QLULCUGQ2,24348
#29YQG2GJY8,6843
#8CP990GCJ,41960
#2J8VJQCL8P,8323
#GUG90VCU9,26379
#QQQQGRVVU,22651
#YY9L292,54145
#Q2CRG9U8Q,12578
#20C9U0R2P,30597
#PRQ29PY20,21536
#P00V8UCY,43128
#R9U0CUVY0,32834
#2J2V2QR0RG,19467
#2YUYJJQ0J,9393
#8UV22R09,40174
#88Q9JP8UU,80700
#GLQV0RUP0,26971
#UQ82LYLJ,94635
#82JJYQR0P,56956
#2L80GCL00U,23066
#99JU2Y8L0,94175
#2G20VGRJJP,14571
#GGVQ9JLU,93852
#VCP8VUPYJ,21282
#GLQRY0G,50602
#LC8LGQ2GQ,21320
#2Y8PUYGUYY,37439
#GJ0JLPLG8,31564
#28VV9CL8,50555
#L80J82Q,63831
#UCQYPJQJR,5602
#2QY99GU00Y,10788
#22VQJ2CLR,51640
#PR88Y902,12252
#2QLJPP0Y0G,23374
#CG2LCQ0Q,28397
#2G08UYCUCQ,10322
#YC098CR0U,41062
#Y2RCY0Q0U,48051
#L0CPGV29L,63829
#LQPLPRL08,60602
#9GRRUC8VY,38358
#PRJPC8GPC,16888
#2J9R02GUYQ,4697
#9URRYVP9V,46804
#PYQYJYLJY,31697
#2QLJUYCJ9V,28921
#YPLRQYC9U,28301
#G22J009PQ,61165
#RPLVGJVJY,74540
#2R80PQJ29,69101
#9QCY8VQJY,51052
#2GQ2JQU2UG,20731
#GGYU9298Y,2781
#2Q9JGJJU0,94663
#2RVJJY9CLG,13245
#9QC8CYUJL,59663
#9VVUU0QV8,35627
#GCGUJC0RQ,36130
#Q8Q9C2RQG,48146
#YGLG9UQL2,90924
#QQGU9RRJ2,48307
#QVL02LURC,11746
#2QJG29JL,40837
#PQCLJC8RY,100628
#2Y2PP8U90J,40405
#QPV2UQ08V,22613
#PY2C2UCRQ,65421
#829LYVQRU,95063
#Q92CP8JQ9,38127
#GVLUPL2PL,12056
#GYC9PVC99,41132
#QGRU8L9J8,23712
#2CJVL8QRV,11159
#GLLR2V2R2,12095
#PLJU9UU0C,44716
#QRL022C8,46514
#2L0VQ9220V,41800
#PVYPQG0JP,44042
#RV9GQ2QQ,25776
#Q8CPP2GVJ,52080
#RYGJ8QJ0Q,1957
#GR220LV8C,25699
#2Q0LCYGCGQ,27361
#L0PV2UR8G,36138
#28Q9YP20QR,12993
#2J9YLJ0RRJ,7631
#Y2Y9CV0UY,36138
#RGY8CRJP2,13602
#Q82U2L8G2,39768
#GJYLQJQCP,12804
#GCP8J92YG,29115
#2JJGG2G9V,70296
#8JLYUPULP,43382
#RRGUYGCRC,39677
#Q2LGVU2Q,24086
#JRGVC89VV,63980
#L90RG9JYU,62528
#R9CVQ0YP0,37388
#G92JRCYYR,28182
#2JVJRCR8RV,9729
#2JUYL8UQQC,4795
#2C0UC0PUL8,6824
#Q20VLVQ8V,36980
#YGR0PQQ9V,85097
#Y8P229JYY,30562
#89LC8P92J,63077
#RQYL0JPVV,34044
#P2QC20L0,40045
#89GPRLRPV,53817
#YY2Y0V80V,59719
#8G82CU2CG,80473
#LRY92RCUV,4647
#2VCGCPU29,71994
#LCRY8C28J,49794
#L8RJU9YYL,91747
#LGRLQ2U8V,67689
#2P0GCRP0,59652
#2JLJCPPGVY,14172
#2VGPJJPY,74533
#YUCV009UP,57075
#PC0JYQUC,92352
#9LPR8RCQ,61789
#222CVRJ89Y,36044
#UU8G9QPV,36565
#2C8GYLJLGG,4444
#89CYL000P,53076
#YG92U8JCG,26835
#GRGJ99UYL,44071
#LLCYV2C0Y,47225
#2G8LL0CGP,26899
#J9U8C9GC,42161
